Source,CorrID,Target,PersID,Overallcount,Type,Label,Weight
"Paul Goldmann","11485","Wilhelm Gömöri","118462","1","Directed","Paul Goldmann–Wilhelm Gömöri","1"
"Paul Goldmann","11485","Dora Villé","118481","1","Directed","Paul Goldmann–Dora Villé","1"
"Paul Goldmann","11485","?? [blonder junger Musiker in Paris]","118499","1","Directed","Paul Goldmann–?? [blonder junger Musiker in Paris]","1"
"Paul Goldmann","11485","?? [politischer Korrespondent der Frankfurter Zeitung in Berlin 1897]","118666","1","Directed","Paul Goldmann–?? [politischer Korrespondent der Frankfurter Zeitung in Berlin 1897]","1"
"Paul Goldmann","11485","?? [Däne in Paris]","118762","1","Directed","Paul Goldmann–?? [Däne in Paris]","1"
"Paul Goldmann","11485","Emil Ney","118784","1","Directed","Paul Goldmann–Emil Ney","1"
"Paul Goldmann","11485","Ellen Jansen","118791","1","Directed","Paul Goldmann–Ellen Jansen","1"
"Paul Goldmann","11485","Jenny Mamroth","118820","1","Directed","Paul Goldmann–Jenny Mamroth","1"
"Paul Goldmann","11485","Paul Schubring","118875","1","Directed","Paul Goldmann–Paul Schubring","1"
"Paul Goldmann","11485","N.","135043","1","Directed","Paul Goldmann–N.","1"
"Paul Goldmann","11485","Hermann Hettner","135122","1","Directed","Paul Goldmann–Hermann Hettner","1"
"Paul Goldmann","11485","Friedrich von Müller","135158","1","Directed","Paul Goldmann–Friedrich von Müller","1"
"Paul Goldmann","11485","Gertrud Rottenberg","140820","1","Directed","Paul Goldmann–Gertrud Rottenberg","1"
"Paul Goldmann","11485","Johann Nepomuk Fuchs","140824","1","Directed","Paul Goldmann–Johann Nepomuk Fuchs","1"
"Paul Goldmann","11485","?? [Frau, die von Goldmanns und Rottenbergs Beziehung wusste]","140830","1","Directed","Paul Goldmann–?? [Frau, die von Goldmanns und Rottenbergs Beziehung wusste]","1"
"Paul Goldmann","11485","Anna Zinkeisen","140878","1","Directed","Paul Goldmann–Anna Zinkeisen","1"
"Paul Goldmann","11485","Senff","140882","1","Directed","Paul Goldmann–Senff","1"
"Paul Goldmann","11485","Bruno Joachim","140885","1","Directed","Paul Goldmann–Bruno Joachim","1"
"Paul Goldmann","11485","Georg Heinrich Hacker","140888","1","Directed","Paul Goldmann–Georg Heinrich Hacker","1"
"Paul Goldmann","11485","Gustav Conradi","140898","1","Directed","Paul Goldmann–Gustav Conradi","1"
"Paul Goldmann","11485","Franz Walsegg-Stuppach","140917","1","Directed","Paul Goldmann–Franz Walsegg-Stuppach","1"
"Paul Goldmann","11485","Paul Rosengart","140950","1","Directed","Paul Goldmann–Paul Rosengart","1"
"Paul Goldmann","11485","Georg von Bleichröder","141673","1","Directed","Paul Goldmann–Georg von Bleichröder","1"
"Paul Goldmann","11485","Lydia von Fulmen","141682","1","Directed","Paul Goldmann–Lydia von Fulmen","1"
"Paul Goldmann","11485","W. Warne","141683","1","Directed","Paul Goldmann–W. Warne","1"
"Paul Goldmann","11485","A. Beit","141684","1","Directed","Paul Goldmann–A. Beit","1"
"Paul Goldmann","11485","?? [in Berlin lebender Wiener Journalist]","141711","1","Directed","Paul Goldmann–?? [in Berlin lebender Wiener Journalist]","1"
"Paul Goldmann","11485","Erich von Monbart","141743","1","Directed","Paul Goldmann–Erich von Monbart","1"
"Paul Goldmann","11485","Wilhelm Ernst Oswalt","141828","1","Directed","Paul Goldmann–Wilhelm Ernst Oswalt","1"
"Paul Goldmann","11485","?? [Chinesischer Fotograf]","141891","1","Directed","Paul Goldmann–?? [Chinesischer Fotograf]","1"
"Paul Goldmann","11485","Edgar Demange","142361","1","Directed","Paul Goldmann–Edgar Demange","1"
"Paul Goldmann","11485","Anton Reitler","142458","1","Directed","Paul Goldmann–Anton Reitler","1"
"Paul Goldmann","11485","Henri de Catt","142640","1","Directed","Paul Goldmann–Henri de Catt","1"
"Paul Goldmann","11485","Elisabeth von Heyking","143417","1","Directed","Paul Goldmann–Elisabeth von Heyking","1"
"Paul Goldmann","11485","?? [Urlaubsvertretung von Paul Goldmann, 2. Augusthälfte 1900]","143905","1","Directed","Paul Goldmann–?? [Urlaubsvertretung von Paul Goldmann, 2. Augusthälfte 1900]","1"
"Paul Goldmann","11485","?? [intime Partnerin von Georg Brandes, Dresden, Oktober 1900]","143926","1","Directed","Paul Goldmann–?? [intime Partnerin von Georg Brandes, Dresden, Oktober 1900]","1"
"Paul Goldmann","11485","?? [behandelnder Arzt von Marie Glümer, Anfang 1901]","144021","1","Directed","Paul Goldmann–?? [behandelnder Arzt von Marie Glümer, Anfang 1901]","1"
"Paul Goldmann","11485","Meyer","144029","1","Directed","Paul Goldmann–Meyer","1"
"Paul Goldmann","11485","Karl Felix Kohler","144135","1","Directed","Paul Goldmann–Karl Felix Kohler","1"
"Paul Goldmann","11485","Herman (Sr.) Heijermans","144159","1","Directed","Paul Goldmann–Herman (Sr.) Heijermans","1"
"Paul Goldmann","11485","Ulrich Levysohn","144212","1","Directed","Paul Goldmann–Ulrich Levysohn","1"
"Paul Goldmann","11485","Dora Jacobs","144214","1","Directed","Paul Goldmann–Dora Jacobs","1"
"Paul Goldmann","11485","Krügler","144219","1","Directed","Paul Goldmann–Krügler","1"
"Paul Goldmann","11485","Louis Cima","144223","1","Directed","Paul Goldmann–Louis Cima","1"
"Paul Goldmann","11485","Dieudonné Thiébault","144398","1","Directed","Paul Goldmann–Dieudonné Thiébault","1"
"Paul Goldmann","11485","Oscar Tietz","144451","1","Directed","Paul Goldmann–Oscar Tietz","1"
"Paul Goldmann","11485","Hans Jæger","145304","1","Directed","Paul Goldmann–Hans Jæger","1"
"Paul Goldmann","11485","?? [Portier des Hotel Continental Berlin]","145344","1","Directed","Paul Goldmann–?? [Portier des Hotel Continental Berlin]","1"
"Paul Goldmann","11485","Paul Kraske","145373","1","Directed","Paul Goldmann–Paul Kraske","1"
"Paul Goldmann","11485","Carl Seltmann","145407","1","Directed","Paul Goldmann–Carl Seltmann","1"
"Paul Goldmann","11485","Heinrich Graetz","145447","1","Directed","Paul Goldmann–Heinrich Graetz","1"
"Paul Goldmann","11485","A. Monney","145662","1","Directed","Paul Goldmann–A. Monney","1"
"Paul Goldmann","11485","Elise Krinitz","146820","1","Directed","Paul Goldmann–Elise Krinitz","1"
"Paul Goldmann","11485","Eduard Gutscher","146844","1","Directed","Paul Goldmann–Eduard Gutscher","1"
"Paul Goldmann","11485","Max Sternfeld","146888","1","Directed","Paul Goldmann–Max Sternfeld","1"
"Paul Goldmann","11485","Edmund Friedrich Gustav von Heyking","146978","1","Directed","Paul Goldmann–Edmund Friedrich Gustav von Heyking","1"
"Paul Goldmann","11485","?? [Frankfurter Oberstaatsanwalt]","147049","1","Directed","Paul Goldmann–?? [Frankfurter Oberstaatsanwalt]","1"
"Paul Goldmann","11485","?? [Frau eines Frankfurter Oberstaatsanwalts]","147052","1","Directed","Paul Goldmann–?? [Frau eines Frankfurter Oberstaatsanwalts]","1"
"Paul Goldmann","11485","Emilio Rizzi","147065","1","Directed","Paul Goldmann–Emilio Rizzi","1"
"Paul Goldmann","11485","?? [Berliner Musikkorrespondent der National-Zeitung]","147198","1","Directed","Paul Goldmann–?? [Berliner Musikkorrespondent der National-Zeitung]","1"
"Paul Goldmann","11485","?? [Verlobte von Peter Dorner]","147314","1","Directed","Paul Goldmann–?? [Verlobte von Peter Dorner]","1"
"Paul Goldmann","11485","?? [Vater von Peter Dorners Verlobter]","147316","1","Directed","Paul Goldmann–?? [Vater von Peter Dorners Verlobter]","1"
"Paul Goldmann","11485","Franz Joseph Österreicher","147350","1","Directed","Paul Goldmann–Franz Joseph Österreicher","1"
"Paul Goldmann","11485","Erica Tietze-Conrat","147611","1","Directed","Paul Goldmann–Erica Tietze-Conrat","1"
"Paul Goldmann","11485","Karl Seeauer","147699","1","Directed","Paul Goldmann–Karl Seeauer","1"
"Paul Goldmann","11485","Helene Seeauer","147701","1","Directed","Paul Goldmann–Helene Seeauer","1"
"Paul Goldmann","11485","Kohrl","147989","1","Directed","Paul Goldmann–Kohrl","1"
"Paul Goldmann","11485","Karl Hermann Müller","167626","1","Directed","Paul Goldmann–Karl Hermann Müller","1"
